ID,Address,USDT Amount,wBTC Amount,claimedAt,claimReqId,claimReqStatus
744,"0x0186C880D49f78b6ef516e674446f4a1E893066e","0.020002","0.00069136","2023-06-03T00:43:13.731Z","68514219-d54a-42e7-bc16-2f8d9aa50db3","pending"
745,"0x0186C880D49f78b6ef516e674446f4a1E893066e","10.001","0.0003588","2023-06-03T00:43:31.769Z","c6bdbbad-4beb-44d3-8573-f14259474469","pending"
746,"0x0186C880D49f78b6ef516e674446f4a1E893066e","10.001","0.0007456","2023-06-03T00:43:46.784Z","406b9f22-89b0-4064-a11e-369a59a1f457","pending"
747,"0xf53A83256D4db2c44816d2B369e43D556A3AE746","5.0005","0.0003728","2023-06-03T00:55:05.506Z","21beebf5-59b8-4321-805f-501fc867befa","pending"
748,"0xD7171f33DAd845275895c8Bd18078e3df364ac04","10.001","0.0007456","2023-06-03T01:10:34.750Z","f05bc0db-3617-43e6-a5e9-ee41416113d2","pending"
749,"0x569014215a34d313e1169c288777c079112213E8","25.0025","0.001864","2023-06-03T01:18:28.445Z","bef1d55a-f086-4654-91ab-38b1306d909e","pending"
750,"0x876F611950Ce5D7bC6800398b7D683bAcd0559D8","0.05000499999999999","0.0017284","2023-06-03T01:39:08.830Z","05f75e38-796d-4180-bcda-381b7115646a","pending"
751,"0x3fFBd1EF207DB558cd6A71C326608f25E66CA73C","10.001045","0.00043514","2023-06-03T02:19:14.200Z","8b9949a6-7d4d-42a8-9999-5f1939e7688a","pending"
752,"0x3fFBd1EF207DB558cd6A71C326608f25E66CA73C","13.0013","0.00042423","2023-06-03T02:19:39.821Z","b842a5f1-3b91-4d8e-9155-225165be0613","pending"
753,"0x3fFBd1EF207DB558cd6A71C326608f25E66CA73C","0.010001","0.00034568","2023-06-03T02:19:54.695Z","1ae67b60-74fc-4dd8-8406-9b0646306425","pending"
754,"0x3fFBd1EF207DB558cd6A71C326608f25E66CA73C","5.0005","0.0001794","2023-06-03T02:20:09.029Z","571d425c-192b-4883-a85c-7317db087bf9","pending"
755,"0x3fFBd1EF207DB558cd6A71C326608f25E66CA73C","5.0005","0.0003728","2023-06-03T02:20:25.491Z","092c7156-a720-4f14-982b-f2cc48699861","pending"
756,"0xCb999d13D45B11EA3F047f410d66d03Db126b92C","55.0055","0.0041008","2023-06-03T02:22:30.993Z","b97b3183-daf0-4f51-8c5f-a50ca5f93d59","pending"
757,"0x4CB3AB583e5c2d83c5d1d637B5F48eE8062395C5","5.0005","0.0003728","2023-06-03T02:23:08.925Z","bb1c091b-93cd-4bd1-9531-5f4ea47d7023","pending"
758,"0xf01c1B8Df8Da6c9495Fe769bDEE8131C0CcD78d4","5.0005","0.0003728","2023-06-03T02:30:05.449Z","e28f48b9-2e24-4a86-a651-291d80ab61d2","pending"
759,"0x4Ef4a60799E6f48Be81e2044494cA394BD27Ff67","250.025","0.01864","2023-06-03T02:35:47.615Z","062f1dd7-b003-4f4e-b540-b7f6e737e9bd","pending"
